req_id,hlj_id,present_models,missing_models,num_gpt41,num_opus4,num_meta70b,union_count,intersection_count,majority_count,agreement_score,disagreement_score,entropy,stable_tags,majority_tags,unique_gpt41,unique_opus4,unique_meta70b,opus4_precision,opus4_recall,opus4_f1,meta70b_precision,meta70b_recall,meta70b_f1
req-013,req-013-hlj-chunk_2-item_2-v1.0,gpt41|meta70b,opus4,2,0,3,5,0,0,0.0,1.0,1.0,,,notification|rollback,,[inferred] cryptography|security|sensitiveoperations,,,,0.0,0.0,0
req-013,req-013-hlj-chunk_2-item_3-v1.0,gpt41|meta70b,opus4,3,0,2,5,0,0,0.0,1.0,1.0,,,[inferred] audit|compliance|security,,edgecases|mixedcurrencypayouts,,,,0.0,0.0,0
req-013,req-013-hlj-chunk_2-item_4-v1.0,gpt41|meta70b,opus4,2,0,2,4,0,0,0.0,1.0,1.0,,,access|security,,notifications|payoutstatus,,,,0.0,0.0,0
req-013,req-013-hlj-chunk_2-item_5-v1.0,meta70b,gpt41|opus4,0,0,2,2,2,0,1.0,0.0,0.0,compliance|dataretention,,,,compliance|dataretention,,,,,,
req-013,req-013-hlj-chunk_2-item_6-v1.0,meta70b,gpt41|opus4,0,0,2,2,2,0,1.0,0.0,0.0,documentation|training,,,,documentation|training,,,,,,
req-013,req-013-hlj-chunk_2-item_7-v1.0,meta70b,gpt41|opus4,0,0,2,2,2,0,1.0,0.0,0.0,qualityassurance|testing,,,,qualityassurance|testing,,,,,,
req-014,req-014-hlj-chunk_1-item_1-v1.0,gpt41|meta70b,opus4,3,0,3,6,0,0,0.0,1.0,1.0,,,[inferred] coverage|integration|oracle,,blockchain|estimation|gas-fee,,,,0.0,0.0,0
req-014,req-014-hlj-chunk_1-item_10-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,documentation|support,,documentation|support,,,,,,,,
req-014,req-014-hlj-chunk_1-item_2-v1.0,gpt41|meta70b,opus4,2,0,3,5,0,0,0.0,1.0,1.0,,,ui|usability,,estimation|gas-fee|real-time,,,,0.0,0.0,0
req-014,req-014-hlj-chunk_1-item_3-v1.0,gpt41|meta70b,opus4,1,0,2,3,0,0,0.0,1.0,1.0,,,coverage,,estimation|gas-fee,,,,0.0,0.0,0
req-014,req-014-hlj-chunk_1-item_4-v1.0,gpt41|meta70b,opus4,2,0,3,5,0,0,0.0,1.0,1.0,,,advanced|usability,,dynamic|estimation|gas-fee,,,,0.0,0.0,0
req-014,req-014-hlj-chunk_1-item_5-v1.0,gpt41|meta70b,opus4,1,0,3,4,0,0,0.0,1.0,1.0,,,notification,,estimation|gas-fee|transaction,,,,0.0,0.0,0
req-014,req-014-hlj-chunk_1-item_6-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,reliability|usability,,reliability|usability,,,,,,,,
req-014,req-014-hlj-chunk_1-item_7-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,blocking|security,,blocking|security,,,,,,,,
req-014,req-014-hlj-chunk_1-item_8-v1.0,gpt41,opus4|meta70b,3,0,0,3,3,0,1.0,0.0,0.0,[inferred] privacy|compliance|security,,[inferred] privacy|compliance|security,,,,,,,,
req-014,req-014-hlj-chunk_1-item_9-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,audit|logging,,audit|logging,,,,,,,,
req-014,req-014-hlj-chunk_2-item_10-v1.0,meta70b,gpt41|opus4,0,0,3,3,3,0,1.0,0.0,0.0,confirmation|gas-fee|resolution,,,,confirmation|gas-fee|resolution,,,,,,
req-014,req-014-hlj-chunk_2-item_11-v1.0,meta70b,gpt41|opus4,0,0,3,3,3,0,1.0,0.0,0.0,compliance|security|user data,,,,compliance|security|user data,,,,,,
req-014,req-014-hlj-chunk_2-item_12-v1.0,meta70b,gpt41|opus4,0,0,3,3,3,0,1.0,0.0,0.0,audit|fee query|logging,,,,audit|fee query|logging,,,,,,
req-014,req-014-hlj-chunk_2-item_6-v1.0,meta70b,gpt41|opus4,0,0,3,3,3,0,1.0,0.0,0.0,display|estimation|gas-fee,,,,display|estimation|gas-fee,,,,,,
req-014,req-014-hlj-chunk_2-item_7-v1.0,meta70b,gpt41|opus4,0,0,3,3,3,0,1.0,0.0,0.0,adjust|customization|gas-fee,,,,adjust|customization|gas-fee,,,,,,
req-014,req-014-hlj-chunk_2-item_8-v1.0,meta70b,gpt41|opus4,0,0,3,3,3,0,1.0,0.0,0.0,congestion|fee spike|gas-fee,,,,congestion|fee spike|gas-fee,,,,,,
req-014,req-014-hlj-chunk_2-item_9-v1.0,meta70b,gpt41|opus4,0,0,3,3,3,0,1.0,0.0,0.0,gas-fee|inaccuracy|retry,,,,gas-fee|inaccuracy|retry,,,,,,
req-015,req-015-hlj-chunk_1-item_1-v1.0,gpt41|meta70b,opus4,3,0,3,6,0,0,0.0,1.0,1.0,,,[inferred] compliance|notifications|webhooks,,[inferred] real-time|insurance|webhook,,,,0.0,0.0,0
req-015,req-015-hlj-chunk_1-item_10-v1.0,gpt41|meta70b,opus4,2,0,3,5,0,0,0.0,1.0,1.0,,,self-service|usability,,[inferred] risk-management|compliance|regulation,,,,0.0,0.0,0
req-015,req-015-hlj-chunk_1-item_2-v1.0,gpt41|meta70b,opus4,2,0,3,5,0,0,0.0,1.0,1.0,,,registration|webhooks,,[inferred] flexibility|customfield|webhook,,,,0.0,0.0,0
req-015,req-015-hlj-chunk_1-item_3-v1.0,gpt41|meta70b,opus4,3,0,3,6,0,0,0.0,1.0,1.0,,,[inferred] usability|customization|webhooks,,[inferred] fault-tolerance|reliability|webhook,,,,0.0,0.0,0
req-015,req-015-hlj-chunk_1-item_4-v1.0,gpt41|meta70b,opus4,2,0,3,5,0,0,0.0,1.0,1.0,,,schema|validation,,[inferred] authentication|security|webhook,,,,0.0,0.0,0
req-015,req-015-hlj-chunk_1-item_5-v1.0,gpt41|meta70b,opus4,2,0,3,5,0,0,0.0,1.0,1.0,,,error-handling|validation,,[inferred] user-experience|ui|webhook,,,,0.0,0.0,0
req-015,req-015-hlj-chunk_1-item_6-v1.0,gpt41|meta70b,opus4,2,0,3,5,0,0,0.0,1.0,1.0,,,delivery|reliability,,[inferred] analytics|logging|monitoring,,,,0.0,0.0,0
req-015,req-015-hlj-chunk_1-item_7-v1.0,gpt41|meta70b,opus4,2,0,3,5,0,0,0.0,1.0,1.0,,,notifications|reliability,,[inferred] onboarding|documentation|webhook,,,,0.0,0.0,0
req-015,req-015-hlj-chunk_1-item_8-v1.0,gpt41|meta70b,opus4,2,0,3,5,0,0,0.0,1.0,1.0,,,monitoring|usability,,[inferred] knowledge-base|support|training,,,,0.0,0.0,0
req-015,req-015-hlj-chunk_1-item_9-v1.0,gpt41|meta70b,opus4,2,0,3,5,0,0,0.0,1.0,1.0,,,security|verification,,[inferred] architecture|performance|scalability,,,,0.0,0.0,0
req-015,req-015-hlj-chunk_2-item_1-v1.0,gpt41,opus4|meta70b,3,0,0,3,3,0,1.0,0.0,0.0,[inferred] auditing|compliance|logging,,[inferred] auditing|compliance|logging,,,,,,,,
req-015,req-015-hlj-chunk_2-item_2-v1.0,gpt41,opus4|meta70b,3,0,0,3,3,0,1.0,0.0,0.0,[inferred] reliability|performance|rate-limiting,,[inferred] reliability|performance|rate-limiting,,,,,,,,
req-015,req-015-hlj-chunk_2-item_3-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,documentation|usability,,documentation|usability,,,,,,,,
req-015,req-015-hlj-chunk_2-item_4-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,support|training,,support|training,,,,,,,,
req-015,req-015-hlj-chunk_2-item_5-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,dependency|integration,,dependency|integration,,,,,,,,
req-015,req-015-hlj-chunk_2-item_6-v1.0,gpt41,opus4|meta70b,3,0,0,3,3,0,1.0,0.0,0.0,[inferred] reliability|availability|scalability,,[inferred] reliability|availability|scalability,,,,,,,,
req-015,req-015-hlj-chunk_2-item_7-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,backend|ui,,backend|ui,,,,,,,,
req-015,req-015-hlj-chunk_2-item_8-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,compliance|monitoring,,compliance|monitoring,,,,,,,,
req-015,req-015-hlj-chunk_2-item_9-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,documentation|training,,documentation|training,,,,,,,,
req-016,req-016-hlj-chunk_1-item_1-v1.0,gpt41|opus4|meta70b,,2,3,3,6,0,2,0.0,1.0,0.9182958340544897,,2fa|security,compliance,rbac,[inferred] securitycompliance|rolebasedaccess,0.3333333333333333,0.5,0.4,0.0,0.0,0
req-016,req-016-hlj-chunk_1-item_10-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,maintainability|usability,,maintainability|usability,,,,,,,,
req-016,req-016-hlj-chunk_1-item_2-v1.0,gpt41|opus4|meta70b,,2,3,3,6,0,2,0.0,1.0,0.9182958340544897,,2fa|security,usability,rbac,[inferred] usability|rolebasedaccess,0.3333333333333333,0.5,0.4,0.0,0.0,0
req-016,req-016-hlj-chunk_1-item_3-v1.0,gpt41|opus4|meta70b,,2,3,3,7,0,1,0.0,1.0,0.9182958340544898,,2fa,maintainability|security,automation|rbac,[inferred] adaptability|rolebasedaccess,0.0,0.0,0,0.0,0.0,0
req-016,req-016-hlj-chunk_1-item_4-v1.0,gpt41|opus4|meta70b,,2,3,2,6,0,1,0.0,1.0,0.9182958340544897,,2fa,security|usability,exemption|mobile,appspecificoverrides,0.0,0.0,0,0.0,0.0,0
req-016,req-016-hlj-chunk_1-item_5-v1.0,gpt41|opus4|meta70b,,2,3,2,6,0,1,0.0,1.0,0.9182958340544897,,2fa,compliance|security,notification|ux,usernotification,0.0,0.0,0,0.0,0.0,0
req-016,req-016-hlj-chunk_1-item_6-v1.0,gpt41|opus4|meta70b,,2,3,2,6,0,1,0.0,1.0,0.9182958340544897,,compliance,usability,logging|security,2fa|userguidance,0.3333333333333333,0.5,0.4,0.0,0.0,0
req-016,req-016-hlj-chunk_1-item_7-v1.0,gpt41|opus4|meta70b,,1,3,2,6,0,0,0.0,1.0,0.9182958340544897,,,usability,compliance|reporting|security,2fa|exceptiontracking,0.0,0.0,0,0.0,0.0,0
req-016,req-016-hlj-chunk_1-item_8-v1.0,gpt41|opus4|meta70b,,2,3,2,6,0,1,0.0,1.0,0.9182958340544897,,2fa,compliance|security,documentation|support,compliancereporting,0.0,0.0,0,0.0,0.0,0
req-016,req-016-hlj-chunk_1-item_9-v1.0,gpt41,opus4|meta70b,2,0,0,2,2,0,1.0,0.0,0.0,compliance|security,,compliance|security,,,,,,,,
req-017,req-017-hlj-chunk_1-item_1-v1.0,gpt41|opus4|meta70b,,3,2,3,6,1,1,0.16666666666666666,0.8333333333333334,0.7652465283787414,billing,billing,[inferred] finance|proration,calculations,[inferred] compliance|prorated upgrades,0.5,0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333
req-017,req-017-hlj-chunk_1-item_10-v1.0,gpt41|opus4|meta70b,,3,2,3,8,0,0,0.0,1.0,0.9182958340544896,,,[inferred] compliance|integration|tax,email|notifications,[inferred] prorated upgrades|quality assurance|testing,0.0,0.0,0,0.0,0.0,0
req-017,req-017-hlj-chunk_1-item_2-v1.0,gpt41|opus4|meta70b,,3,2,3,7,0,1,0.0,1.0,0.9182958340544898,,billing,[inferred] scheduling|upgrade,credits,[inferred] compliance|billing history|upgrades,0.5,0.3333333333333333,0.4,0.0,0.0,0
req-017,req-017-hlj-chunk_1-item_3-v1.0,gpt41|opus4|meta70b,,3,2,3,7,0,1,0.0,1.0,0.9182958340544898,,upgrades,[inferred] audit|events|history,subscriptions,[inferred] billing|edge cases,0.0,0.0,0,0.0,0.0,0
req-017,req-017-hlj-chunk_1-item_4-v1.0,gpt41|opus4|meta70b,,3,2,3,8,0,0,0.0,1.0,0.9182958340544896,,,[inferred] transparency|invoice|tax,billing|history,[inferred] alerts|notifications|user experience,0.0,0.0,0,0.0,0.0,0
req-017,req-017-hlj-chunk_1-item_5-v1.0,gpt41|opus4|meta70b,,3,2,3,8,0,0,0.0,1.0,0.9182958340544896,,,[inferred] period-alignment|dates|plans,billing|invoices,[inferred] knowledge base|documentation|support,0.0,0.0,0,0.0,0.0,0
req-017,req-017-hlj-chunk_1-item_6-v1.0,gpt41|opus4|meta70b,,3,2,3,8,0,0,0.0,1.0,0.9182958340544896,,,[inferred] fraud|abuse|review,edge-cases|subscriptions,[inferred] prorated upgrades|integrations|payment processing,0.0,0.0,0,0.0,0.0,0
req-017,req-017-hlj-chunk_1-item_7-v1.0,gpt41|opus4|meta70b,,3,2,3,8,0,0,0.0,1.0,0.9182958340544896,,,[inferred] communication|email|notification,fraud-prevention|subscriptions,[inferred] vat|compliance|taxation,0.0,0.0,0,0.0,0.0,0
req-017,req-017-hlj-chunk_1-item_8-v1.0,gpt41|opus4|meta70b,,3,2,3,7,0,1,0.0,1.0,0.9182958340544898,,billing,[inferred] anomaly-detection|admin|alert,compliance,[inferred] refunds|invoicing,0.0,0.0,0,0.0,0.0,0
req-017,req-017-hlj-chunk_1-item_9-v1.0,gpt41|opus4|meta70b,,3,2,3,8,0,0,0.0,1.0,0.9182958340544896,,,[inferred] enablement|documentation|support,integrations|payments,[inferred] flags|downgrades|manual review,0.0,0.0,0,0.0,0.0,0
req-017,req-017-hlj-chunk_2-item_1-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,[inferred] analytics|monitoring|notifications,,,[inferred] analytics|monitoring|notifications,,,,,,,
req-017,req-017-hlj-chunk_2-item_2-v1.0,opus4,gpt41|meta70b,0,2,0,2,2,0,1.0,0.0,0.0,documentation|support,,,documentation|support,,,,,,,
req-018,req-018-hlj-chunk_1-item_1-v1.0,gpt41|opus4|meta70b,,3,3,3,7,0,2,0.0,1.0,0.9182958340544898,,inbox|ui,[inferred] ui|email,design,[inferred] collaboration|shared inbox,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0
req-018,req-018-hlj-chunk_1-item_10-v1.0,gpt41|opus4,meta70b,2,3,0,5,0,0,0.0,1.0,1.0,,,documentation|onboarding,automation|status|workflow,,0.0,0.0,0,,,
req-018,req-018-hlj-chunk_1-item_2-v1.0,gpt41|opus4|meta70b,,2,3,3,6,1,1,0.16666666666666666,0.8333333333333334,0.7652465283787414,tagging,tagging,email,data|model,[inferred] automation|routing,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,0.4
req-018,req-018-hlj-chunk_1-item_3-v1.0,gpt41|opus4|meta70b,,2,3,3,7,0,1,0.0,1.0,0.9182958340544898,,automation,assignment,config|setup|tagging,[inferred] workflow|assignment rules,0.0,0.0,0,0.3333333333333333,0.5,0.4
req-018,req-018-hlj-chunk_1-item_4-v1.0,gpt41|opus4|meta70b,,2,3,3,8,0,0,0.0,1.0,0.9182958340544896,,,assignment|manually,automation|routing|rules,[inferred] concurrency|collision handling|lock,0.0,0.0,0,0.0,0.0,0
req-018,req-018-hlj-chunk_1-item_5-v1.0,gpt41|opus4|meta70b,,2,3,3,8,0,0,0.0,1.0,0.9182958340544896,,,concurrency|locking,config|routing|rules,[inferred] analytics|reporting|search,0.0,0.0,0,0.0,0.0,0
req-018,req-018-hlj-chunk_1-item_6-v1.0,gpt41|opus4|meta70b,,2,3,3,7,0,1,0.0,1.0,0.9182958340544898,,assignment,email|notification,manual|workflow,[inferred] data integrity|edge cases,0.0,0.0,0,0.0,0.0,0
req-018,req-018-hlj-chunk_1-item_7-v1.0,gpt41|opus4|meta70b,,2,3,3,8,0,0,0.0,1.0,0.9182958340544896,,,filtering|search,assignment|status|workflow,[inferred] compatibility|email|integration,0.0,0.0,0,0.0,0.0,0
req-018,req-018-hlj-chunk_1-item_8-v1.0,gpt41|opus4|meta70b,,2,3,3,8,0,0,0.0,1.0,0.9182958340544896,,,analytics|reporting,concurrency|locking|safety,[inferred] knowledge base|documentation|onboarding,0.0,0.0,0,0.0,0.0,0
req-018,req-018-hlj-chunk_1-item_9-v1.0,gpt41|opus4,meta70b,2,3,0,5,0,0,0.0,1.0,1.0,,,assignment|edge-case,concurrency|notification|ui,,0.0,0.0,0,,,
req-018,req-018-hlj-chunk_2-item_1-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,communication|notification|realtime,,,communication|notification|realtime,,,,,,,
req-018,req-018-hlj-chunk_2-item_2-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,filter|search|ui,,,filter|search|ui,,,,,,,
req-018,req-018-hlj-chunk_2-item_3-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,analytics|metrics|reporting,,,analytics|metrics|reporting,,,,,,,
req-018,req-018-hlj-chunk_2-item_4-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,concurrency|conflict|rules,,,concurrency|conflict|rules,,,,,,,
req-018,req-018-hlj-chunk_2-item_5-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,rules|validation|workflow,,,rules|validation|workflow,,,,,,,
req-018,req-018-hlj-chunk_2-item_6-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,api|email|integration,,,api|email|integration,,,,,,,
req-018,req-018-hlj-chunk_2-item_7-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,compatibility|deployment|safety,,,compatibility|deployment|safety,,,,,,,
req-018,req-018-hlj-chunk_2-item_8-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,documentation|onboarding|support,,,documentation|onboarding|support,,,,,,,
req-019,req-019-hlj-chunk_1-item_1-v1.0,gpt41|opus4|meta70b,,3,3,2,7,0,1,0.0,1.0,0.9182958340544898,,cohorts,[inferred] persistence|analytics,database|schema,cohort_definition|user_interface,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0
req-019,req-019-hlj-chunk_1-item_10-v1.0,gpt41|opus4,meta70b,3,3,0,6,0,0,0.0,1.0,1.0,,,[inferred] education|docs|support,database|optimization|performance,,0.0,0.0,0,,,
req-019,req-019-hlj-chunk_1-item_2-v1.0,gpt41|opus4|meta70b,,2,3,2,5,0,2,0.0,1.0,0.9182958340544897,,automation|cohorts,,api|backend,cohort_updates,0.3333333333333333,0.5,0.4,0.5,0.5,0.5
req-019,req-019-hlj-chunk_1-item_3-v1.0,gpt41|opus4|meta70b,,3,3,2,8,0,0,0.0,1.0,0.9182958340544896,,,[inferred] weighting|analytics|retention,api|cohorts|events,metrics|time_decay,0.0,0.0,0,0.0,0.0,0
req-019,req-019-hlj-chunk_1-item_4-v1.0,gpt41|opus4|meta70b,,3,3,2,8,0,0,0.0,1.0,0.9182958340544896,,,[inferred] configurability|settings|usability,automation|cohorts|updates,cohort_analysis|data_visualization,0.0,0.0,0,0.0,0.0,0
req-019,req-019-hlj-chunk_1-item_5-v1.0,gpt41|opus4|meta70b,,3,3,2,8,0,0,0.0,1.0,0.9182958340544896,,,[inferred] trends|heatmap|visualization,algorithms|decay|metrics,cohort_membership|edge_cases,0.0,0.0,0,0.0,0.0,0
req-019,req-019-hlj-chunk_1-item_6-v1.0,gpt41|opus4|meta70b,,3,3,2,8,0,0,0.0,1.0,0.9182958340544896,,,[inferred] comparison|overlay|visualization,algorithms|decay|metrics,decay_parameters|user_experience,0.0,0.0,0,0.0,0.0,0
req-019,req-019-hlj-chunk_1-item_7-v1.0,gpt41|opus4|meta70b,,3,3,2,8,0,0,0.0,1.0,0.9182958340544896,,,[inferred] interoperability|export|reporting,configuration|settings|ui,cohort_analysis|help_article,0.0,0.0,0,0.0,0.0,0
req-019,req-019-hlj-chunk_1-item_8-v1.0,gpt41|opus4|meta70b,,3,3,2,7,0,1,0.0,1.0,0.9182958340544898,,cohorts,[inferred] deduplication|edge-case,deduplication|logic,analytics_data_store|compatibility,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0
req-019,req-019-hlj-chunk_1-item_9-v1.0,gpt41|opus4,meta70b,3,3,0,6,0,0,0.0,1.0,1.0,,,[inferred] guidance|error-handling|usability,ux|validation|warnings,,0.0,0.0,0,,,
req-019,req-019-hlj-chunk_2-item_1-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,charts|ui|visualization,,,charts|ui|visualization,,,,,,,
req-019,req-019-hlj-chunk_2-item_2-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,heatmap|ui|visualization,,,heatmap|ui|visualization,,,,,,,
req-019,req-019-hlj-chunk_2-item_3-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,csv|export|reporting,,,csv|export|reporting,,,,,,,
req-019,req-019-hlj-chunk_2-item_4-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,export|pdf|reporting,,,export|pdf|reporting,,,,,,,
req-019,req-019-hlj-chunk_2-item_5-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,documentation|help|support,,,documentation|help|support,,,,,,,
req-019,req-019-hlj-chunk_2-item_6-v1.0,opus4,gpt41|meta70b,0,4,0,4,4,0,1.0,0.0,0.0,[inferred] configuration|algorithms|documentation|help,,,[inferred] configuration|algorithms|documentation|help,,,,,,,
req-019,req-019-hlj-chunk_2-item_7-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,backend|database|integration,,,backend|database|integration,,,,,,,
req-020,req-020-hlj-chunk_1-item_1-v1.0,gpt41|opus4|meta70b,,3,3,3,7,1,1,0.14285714285714285,0.8571428571428572,0.7871107149038483,oauth,oauth,[inferred] security|sync,authentication|salesforce,api|crm,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
req-020,req-020-hlj-chunk_1-item_10-v1.0,gpt41|opus4|meta70b,,2,3,2,7,0,0,0.0,1.0,0.9182958340544898,,,docs|usability,auto-merge|preferences|sync,api|crm,0.0,0.0,0,0.0,0.0,0
req-020,req-020-hlj-chunk_1-item_2-v1.0,gpt41|opus4|meta70b,,3,3,2,8,0,0,0.0,1.0,0.9182958340544896,,,[inferred] onboarding|duplicates|import,authentication|hubspot|oauth,crm|dryrun,0.0,0.0,0,0.0,0.0,0
req-020,req-020-hlj-chunk_1-item_3-v1.0,gpt41|opus4|meta70b,,2,3,2,7,0,0,0.0,1.0,0.9182958340544898,,,configurable|duplicates,api-key|authentication|crm-sync,crm|detection,0.0,0.0,0,0.0,0.0,0
req-020,req-020-hlj-chunk_1-item_4-v1.0,gpt41|opus4|meta70b,,2,3,2,7,0,0,0.0,1.0,0.9182958340544898,,,duplicates|usability,contacts|dry-run|import,crm|ui,0.0,0.0,0,0.0,0.0,0
req-020,req-020-hlj-chunk_1-item_5-v1.0,gpt41|opus4|meta70b,,2,3,2,7,0,0,0.0,1.0,0.9182958340544898,,,conflict|usability,duplicate-detection|email|matching,crm|merge,0.0,0.0,0,0.0,0.0,0
req-020,req-020-hlj-chunk_1-item_6-v1.0,gpt41|opus4|meta70b,,2,3,2,7,0,0,0.0,1.0,0.9182958340544898,,,automation|sync,duplicate-detection|matching|phone,crm|logging,0.0,0.0,0,0.0,0.0,0
req-020,req-020-hlj-chunk_1-item_7-v1.0,gpt41|opus4|meta70b,,2,3,2,7,0,0,0.0,1.0,0.9182958340544898,,,history|logging,duplicate-detection|fuzzy-matching|names,crm|webhook,0.0,0.0,0,0.0,0.0,0
req-020,req-020-hlj-chunk_1-item_8-v1.0,gpt41|opus4|meta70b,,2,3,2,7,0,0,0.0,1.0,0.9182958340544898,,,conflict|sync,duplicate-resolution|ui|user-action,crm|rollback,0.0,0.0,0,0.0,0.0,0
req-020,req-020-hlj-chunk_1-item_9-v1.0,gpt41|opus4|meta70b,,2,3,2,7,0,0,0.0,1.0,0.9182958340544898,,,rollback|usability,conflict-resolution|data-merge|ui,crm|onboarding,0.0,0.0,0,0.0,0.0,0
req-020,req-020-hlj-chunk_2-item_11-v1.0,opus4,gpt41|meta70b,0,4,0,4,4,0,1.0,0.0,0.0,[inferred] compliance|audit|history|logging,,,[inferred] compliance|audit|history|logging,,,,,,,
req-020,req-020-hlj-chunk_2-item_12-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,conflict|sync-control|webhooks,,,conflict|sync-control|webhooks,,,,,,,
req-020,req-020-hlj-chunk_2-item_13-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,data-recovery|rollback|undo,,,data-recovery|rollback|undo,,,,,,,
req-020,req-020-hlj-chunk_2-item_14-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,docs|onboarding|user-guide,,,docs|onboarding|user-guide,,,,,,,
req-021,req-021-hlj-chunk_1-item_1-v1.0,gpt41|opus4|meta70b,,2,3,2,5,0,2,0.0,1.0,0.9182958340544897,,pdf|ux,comments,highlighting,commenting,0.3333333333333333,0.5,0.4,0.0,0.0,0
req-021,req-021-hlj-chunk_1-item_10-v1.0,gpt41|opus4,meta70b,2,3,0,5,0,0,0.0,1.0,1.0,,,compatibility|performance,ux|validation|warnings,,0.0,0.0,0,,,
req-021,req-021-hlj-chunk_1-item_2-v1.0,gpt41|opus4|meta70b,,2,3,2,6,0,1,0.0,1.0,0.9182958340544897,,ux,comments,commenting|pdf,replies|threaded_discussions,0.3333333333333333,0.5,0.4,0.0,0.0,0
req-021,req-021-hlj-chunk_1-item_3-v1.0,gpt41|opus4|meta70b,,1,3,2,5,0,1,0.0,1.0,0.9182958340544897,,comments,,backend|threading,commenting|filters,0.3333333333333333,1.0,0.5,0.0,0.0,0
req-021,req-021-hlj-chunk_1-item_4-v1.0,gpt41|opus4|meta70b,,2,3,2,7,0,0,0.0,1.0,0.9182958340544898,,,comments|ux,backend|status|workflow,commenting|notifications,0.0,0.0,0,0.0,0.0,0
req-021,req-021-hlj-chunk_1-item_5-v1.0,gpt41|opus4|meta70b,,1,3,2,6,0,0,0.0,1.0,0.9182958340544897,,,notifications,filtering|ui|ux,browsers|compatibility,0.0,0.0,0,0.0,0.0,0
req-021,req-021-hlj-chunk_1-item_6-v1.0,gpt41|opus4|meta70b,,2,3,2,7,0,0,0.0,1.0,0.9182958340544898,,,comments|ux,backend|messaging|notifications,optimization|performance,0.0,0.0,0,0.0,0.0,0
req-021,req-021-hlj-chunk_1-item_7-v1.0,gpt41|opus4|meta70b,,2,3,2,7,0,0,0.0,1.0,0.9182958340544898,,,comments|ux,deeplink|navigation|pdf,documentation|quickstart,0.0,0.0,0,0.0,0.0,0
req-021,req-021-hlj-chunk_1-item_8-v1.0,gpt41|opus4,meta70b,2,3,0,5,0,0,0.0,1.0,1.0,,,support|usability,events|notifications|workflow,,0.0,0.0,0,,,
req-021,req-021-hlj-chunk_1-item_9-v1.0,gpt41|opus4,meta70b,2,3,0,5,0,0,0.0,1.0,1.0,,,support|usability,backend|migration|versioning,,0.0,0.0,0,,,
req-021,req-021-hlj-chunk_2-item_1-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,collision|frontend|validation,,,collision|frontend|validation,,,,,,,
req-021,req-021-hlj-chunk_2-item_2-v1.0,opus4,gpt41|meta70b,0,3,0,3,3,0,1.0,0.0,0.0,content|documentation|guide,,,content|documentation|guide,,,,,,,
